"","CRUISE6","STATION","STRATUM","SVSPP","CATCHSEX","LENGTH","TOW","SVVESSEL","YEAR","SEASON","LAT","LON","EST_TOWDATE","DEPTH","SURFTEMP","SURFSALIN","BOTTEMP","BOTSALIN","ABUNDANCE","BIOMASS","NUMLEN","INDID","INDWT","SEX","MATURITY","AGE","STOM_VOLUME","STOM_WGT"
"10172",201504,211,3450,141,0,36,2,"HB",2015,"FALL",41.089078,-71.553443,2015-09-26 11:18:15,26,19.28,32.292,19.2,32.456,6,4.39900955076052,5,96307,0.65,"2","T",NA,NA,NA
"10173",201504,211,3450,141,0,37,2,"HB",2015,"FALL",41.089078,-71.553443,2015-09-26 11:18:15,26,19.28,32.292,19.2,32.456,6,4.39900955076052,3,96365,0.72,"2","T",5,NA,NA
"10174",201504,211,3450,141,0,37,2,"HB",2015,"FALL",41.089078,-71.553443,2015-09-26 11:18:15,26,19.28,32.292,19.2,32.456,6,4.39900955076052,3,96340,0.615,"2","T",4,NA,NA
"10175",201504,211,3450,141,0,37,2,"HB",2015,"FALL",41.089078,-71.553443,2015-09-26 11:18:15,26,19.28,32.292,19.2,32.456,6,4.39900955076052,3,96318,0.645,"2","T",NA,NA,NA
"10176",201504,211,3450,141,0,38,2,"HB",2015,"FALL",41.089078,-71.553443,2015-09-26 11:18:15,26,19.28,32.292,19.2,32.456,6,4.39900955076052,2,96303,0.675,"1","D",5,NA,NA
"10177",201504,211,3450,141,0,38,2,"HB",2015,"FALL",41.089078,-71.553443,2015-09-26 11:18:15,26,19.28,32.292,19.2,32.456,6,4.39900955076052,2,96336,0.765,"2","D",3,NA,NA
"10178",201504,211,3450,141,0,40,2,"HB",2015,"FALL",41.089078,-71.553443,2015-09-26 11:18:15,26,19.28,32.292,19.2,32.456,6,4.39900955076052,1,96342,0.805,"1","T",4,NA,NA
"10179",201504,212,1050,141,0,31,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,1,96805,0.465,"2","I",3,NA,NA
"10180",201504,212,1050,141,0,33,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,4,96818,0.515,"2","T",4,NA,NA
"10181",201504,212,1050,141,0,33,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,4,96794,0.58,"2","T",4,NA,NA
"10182",201504,212,1050,141,0,33,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,4,96829,0.545,"2","T",4,NA,NA
"10183",201504,212,1050,141,0,34,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,3,96761,0.485,"2","T",4,1,NA
"10184",201504,212,1050,141,0,34,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,3,96783,0.59,"2","I",4,NA,NA
"10185",201504,212,1050,141,0,34,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,3,96784,0.595,"2","T",4,NA,NA
"10186",201504,212,1050,141,0,36,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,2,96861,0.715,"2","T",4,NA,NA
"10187",201504,212,1050,141,0,36,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,2,96792,0.69,"2","D",4,NA,NA
"10188",201504,212,1050,141,0,37,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,7,96786,0.735,"1","S",5,NA,NA
"10189",201504,212,1050,141,0,37,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,7,96785,0.8,"2","I",4,NA,NA
"10190",201504,212,1050,141,0,37,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,7,96791,0.645,"1","T",4,NA,NA
"10191",201504,212,1050,141,0,38,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,5,96788,0.63,"1","T",4,NA,NA
"10192",201504,212,1050,141,0,38,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,5,96736,0.715,"2","S",4,1,NA
"10193",201504,212,1050,141,0,38,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,5,96790,0.62,"1","T",4,NA,NA
"10194",201504,212,1050,141,0,39,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,2,96801,0.76,"1","T",4,NA,NA
"10195",201504,212,1050,141,0,39,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,2,96872,0.735,"1","T",4,NA,NA
"10196",201504,212,1050,141,0,40,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,1,96800,0.85,"2","D",6,NA,NA
"10197",201504,212,1050,141,0,41,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,1,96843,0.87,"1","T",5,NA,NA
"10198",201504,212,1050,141,0,42,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,2,96754,0.75,"1","T",4,NA,NA
"10199",201504,212,1050,141,0,42,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,2,96867,0.895,"1","T",5,NA,NA
"10200",201504,212,1050,141,0,43,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,1,96731,0.92,"1","T",6,NA,NA
"10201",201504,212,1050,141,0,45,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,1,96721,1.135,"2","T",7,3,NA
"10202",201504,212,1050,141,0,46,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,1,96778,1.155,"1","S",5,NA,NA
"10203",201504,212,1050,141,0,53,4,"HB",2015,"FALL",41.16949,-71.173335,2015-09-26 14:37:22,41,NA,NA,NA,NA,9,8.40749911567032,1,96787,1.565,"1","T",7,NA,NA
"10204",201504,213,3450,141,0,27,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,1,97540,0.305,"2","T",2,NA,NA
"10205",201504,213,3450,141,0,29,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,1,97480,0.36,"1","R",3,0.2,NA
"10206",201504,213,3450,141,0,30,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,2,97490,0.38,"1","T",2,NA,NA
"10207",201504,213,3450,141,0,31,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,1,97501,0.55,"1","T",4,NA,NA
"10208",201504,213,3450,141,0,32,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,4,97479,0.47,"2","T",4,1,NA
"10209",201504,213,3450,141,0,32,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,4,97493,0.505,"2","T",3,NA,NA
"10210",201504,213,3450,141,0,32,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,4,97481,0.555,"2","T",3,NA,NA
"10211",201504,213,3450,141,0,33,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,7,97510,0.625,"2","T",4,NA,NA
"10212",201504,213,3450,141,0,33,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,7,97487,0.57,"2","D",3,NA,NA
"10213",201504,213,3450,141,0,33,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,7,97492,0.52,"2","T",4,NA,NA
"10214",201504,213,3450,141,0,34,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,4,97485,0.675,"2","D",4,NA,NA
"10215",201504,213,3450,141,0,34,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,4,97495,0.545,"2","D",4,NA,NA
"10216",201504,213,3450,141,0,34,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,4,97488,0.58,"1","T",3,NA,NA
"10217",201504,213,3450,141,0,35,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,3,97483,0.515,"1","T",4,NA,NA
"10218",201504,213,3450,141,0,35,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,3,97507,0.55,"1","S",4,NA,NA
"10219",201504,213,3450,141,0,35,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,3,97519,0.68,"2","D",3,NA,NA
"10220",201504,213,3450,141,0,36,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,2,97505,0.63,"2","T",4,0,NA
"10221",201504,213,3450,141,0,36,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,2,97506,0.68,"1","T",4,NA,NA
"10222",201504,213,3450,141,0,39,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,1,97503,0.77,"1","T",5,NA,NA
"10223",201504,213,3450,141,0,40,1,"HB",2015,"FALL",41.377735,-71.273533,2015-09-26 16:43:52,30,18.87,32.391,18.59,32.401,8,5.34453484258932,1,97522,0.81,"1","D",4,NA,NA
"10224",201504,215,3450,141,0,27,4,"HB",2015,"FALL",41.374538,-71.062708,2015-09-26 19:26:41,27,18.72,32.4,18.72,32.397,1,0.307746727980191,1,98403,0.33,"2","I",2,0,NA
"10225",201504,215,3450,141,0,33,4,"HB",2015,"FALL",41.374538,-71.062708,2015-09-26 19:26:41,27,18.72,32.4,18.72,32.397,1,0.307746727980191,1,98401,0.505,"1","T",3,10,NA
"10226",201504,216,1050,141,0,9,2,"HB",2015,"FALL",41.321897,-71.05663,2015-09-26 21:35:20,32,18.4,32.339,18.27,32.448,4,1.42164839051999,1,99390,0.014,"0",NA,0,NA,NA
"10227",201504,216,1050,141,0,27,2,"HB",2015,"FALL",41.321897,-71.05663,2015-09-26 21:35:20,32,18.4,32.339,18.27,32.448,4,1.42164839051999,3,99436,0.27,"1","T",2,NA,NA
"10228",201504,216,1050,141,0,28,2,"HB",2015,"FALL",41.321897,-71.05663,2015-09-26 21:35:20,32,18.4,32.339,18.27,32.448,4,1.42164839051999,3,99448,0.34,"2","T",3,NA,NA
"10229",201504,216,1050,141,0,29,2,"HB",2015,"FALL",41.321897,-71.05663,2015-09-26 21:35:20,32,18.4,32.339,18.27,32.448,4,1.42164839051999,2,99447,0.365,"2","T",2,NA,NA
"10230",201504,216,1050,141,0,31,2,"HB",2015,"FALL",41.321897,-71.05663,2015-09-26 21:35:20,32,18.4,32.339,18.27,32.448,4,1.42164839051999,2,99431,0.48,"2","T",4,NA,NA
"10231",201504,216,1050,141,0,31,2,"HB",2015,"FALL",41.321897,-71.05663,2015-09-26 21:35:20,32,18.4,32.339,18.27,32.448,4,1.42164839051999,2,99392,0.455,"1","T",3,1,NA
"10232",201504,216,1050,141,0,32,2,"HB",2015,"FALL",41.321897,-71.05663,2015-09-26 21:35:20,32,18.4,32.339,18.27,32.448,4,1.42164839051999,1,99413,0.5,"1","T",4,NA,NA
"10233",201504,218,3460,141,0,27,5,"HB",2015,"FALL",41.245758,-70.764323,2015-09-27 01:29:32,27,18.93,32.212,18.16,32.945,3,1.46197382384153,1,100115,0.295,"2","T",2,NA,NA
"10234",201504,218,3460,141,0,29,5,"HB",2015,"FALL",41.245758,-70.764323,2015-09-27 01:29:32,27,18.93,32.212,18.16,32.945,3,1.46197382384153,5,100103,0.375,"2","T",3,0.8,NA
"10235",201504,218,3460,141,0,30,5,"HB",2015,"FALL",41.245758,-70.764323,2015-09-27 01:29:32,27,18.93,32.212,18.16,32.945,3,1.46197382384153,1,100113,0.385,"2","T",3,NA,NA
"10236",201504,218,3460,141,0,31,5,"HB",2015,"FALL",41.245758,-70.764323,2015-09-27 01:29:32,27,18.93,32.212,18.16,32.945,3,1.46197382384153,2,100101,0.455,"2","T",3,NA,NA
"10237",201504,218,3460,141,0,31,5,"HB",2015,"FALL",41.245758,-70.764323,2015-09-27 01:29:32,27,18.93,32.212,18.16,32.945,3,1.46197382384153,2,100097,0.465,"2","T",3,0,NA
"10238",201504,218,3460,141,0,35,5,"HB",2015,"FALL",41.245758,-70.764323,2015-09-27 01:29:32,27,18.93,32.212,18.16,32.945,3,1.46197382384153,1,100098,0.595,"1","T",4,NA,NA
"10239",201504,220,3460,141,0,6,2,"HB",2015,"FALL",41.182818,-70.224892,2015-09-27 10:21:41,25,17.43,32.324,17.29,32.356,2,0.015917934205872,2,100617,NA,"0",NA,NA,NA,0.14
"10240",201504,220,3460,141,0,7,2,"HB",2015,"FALL",41.182818,-70.224892,2015-09-27 10:21:41,25,17.43,32.324,17.29,32.356,2,0.015917934205872,5,100612,0.006,"0",NA,0,NA,NA
"10241",201504,221,3460,141,0,7,3,"HB",2015,"FALL",40.937708,-70.144695,2015-09-27 13:16:32,25,17.88,32.02,17.75,32.04,0,0.00247612309869119,1,101285,0.005,"0",NA,0,NA,NA
"10242",201504,222,1090,141,0,33,3,"HB",2015,"FALL",40.926885,-70.254943,2015-09-27 14:31:00,37,17.64,32.549,17.29,32.965,4,3.06897771489211,2,101719,0.555,"2","T",4,NA,NA
"10243",201504,222,1090,141,0,33,3,"HB",2015,"FALL",40.926885,-70.254943,2015-09-27 14:31:00,37,17.64,32.549,17.29,32.965,4,3.06897771489211,2,101676,0.495,"2","I",3,0,NA
"10244",201504,222,1090,141,0,34,3,"HB",2015,"FALL",40.926885,-70.254943,2015-09-27 14:31:00,37,17.64,32.549,17.29,32.965,4,3.06897771489211,1,101706,0.535,"1","T",3,NA,NA
"10245",201504,222,1090,141,0,35,3,"HB",2015,"FALL",40.926885,-70.254943,2015-09-27 14:31:00,37,17.64,32.549,17.29,32.965,4,3.06897771489211,1,101770,0.65,"2","T",4,NA,NA
"10246",201504,222,1090,141,0,36,3,"HB",2015,"FALL",40.926885,-70.254943,2015-09-27 14:31:00,37,17.64,32.549,17.29,32.965,4,3.06897771489211,2,101666,0.625,"1","T",4,NA,NA
"10247",201504,222,1090,141,0,36,3,"HB",2015,"FALL",40.926885,-70.254943,2015-09-27 14:31:00,37,17.64,32.549,17.29,32.965,4,3.06897771489211,2,101661,0.795,"2","T",3,15,NA
"10248",201504,222,1090,141,0,37,3,"HB",2015,"FALL",40.926885,-70.254943,2015-09-27 14:31:00,37,17.64,32.549,17.29,32.965,4,3.06897771489211,2,101698,0.7,"2","T",NA,NA,NA
"10249",201504,222,1090,141,0,37,3,"HB",2015,"FALL",40.926885,-70.254943,2015-09-27 14:31:00,37,17.64,32.549,17.29,32.965,4,3.06897771489211,2,101748,0.82,"2","T",4,NA,NA
"10250",201504,222,1090,141,0,38,3,"HB",2015,"FALL",40.926885,-70.254943,2015-09-27 14:31:00,37,17.64,32.549,17.29,32.965,4,3.06897771489211,2,101772,0.87,"2","I",4,NA,NA
"10251",201504,222,1090,141,0,38,3,"HB",2015,"FALL",40.926885,-70.254943,2015-09-27 14:31:00,37,17.64,32.549,17.29,32.965,4,3.06897771489211,2,101669,0.825,"2","I",5,NA,NA
"10252",201504,222,1090,141,0,39,3,"HB",2015,"FALL",40.926885,-70.254943,2015-09-27 14:31:00,37,17.64,32.549,17.29,32.965,4,3.06897771489211,1,101775,0.83,"2","I",3,NA,NA
"10253",201504,222,1090,141,0,43,3,"HB",2015,"FALL",40.926885,-70.254943,2015-09-27 14:31:00,37,17.64,32.549,17.29,32.965,4,3.06897771489211,1,101746,0.835,"1","T",4,8,NA
"10254",201504,364,3560,141,0,11,1,"HB",2015,"FALL",42.080515,-70.105412,2015-10-28 03:32:51,18,11.91,32.352,11.92,32.352,0,0.00742836929607358,1,172206,0.016,"0",NA,0,NA,NA
"10255",201504,368,3590,141,0,10,1,"HB",2015,"FALL",41.896093,-70.177783,2015-10-28 11:31:11,28,13.24,31.847,13.24,31.856,0,0.00742836929607358,1,176714,0.013,"0",NA,0,NA,NA
"10256",201504,372,3600,141,0,11,2,"HB",2015,"FALL",42.004223,-70.525332,2015-10-29 01:48:50,37,13.26,31.925,12.04,32.338,0,0.00707463742483198,1,179879,0.017,"0",NA,0,NA,NA
"10257",201504,380,3640,141,0,9,5,"HB",2015,"FALL",42.3294,-70.75841,2015-10-29 18:29:32,33,12.48,32.032,11.66,32.18,2,0.0449239476476831,1,184830,0.01,"0",NA,0,NA,NA
"10258",201504,380,3640,141,0,11,5,"HB",2015,"FALL",42.3294,-70.75841,2015-10-29 18:29:32,33,12.48,32.032,11.66,32.18,2,0.0449239476476831,3,184825,0.015,"0",NA,0,NA,NA
"10259",201504,380,3640,141,0,12,5,"HB",2015,"FALL",42.3294,-70.75841,2015-10-29 18:29:32,33,12.48,32.032,11.66,32.18,2,0.0449239476476831,2,184821,0.022,"0",NA,0,NA,NA
"10260",201504,380,3640,141,0,12,5,"HB",2015,"FALL",42.3294,-70.75841,2015-10-29 18:29:32,33,12.48,32.032,11.66,32.18,2,0.0449239476476831,2,184829,NA,"0",NA,NA,NA,0.146
"10261",201504,384,3650,141,0,11,6,"HB",2015,"FALL",42.68491,-70.548003,2015-10-30 03:58:02,66,11.42,32.326,8.97,32.602,1,0.0162716660771135,1,188650,0.014,"0",NA,0,NA,NA
"10262",201504,384,3650,141,0,12,6,"HB",2015,"FALL",42.68491,-70.548003,2015-10-30 03:58:02,66,11.42,32.326,8.97,32.602,1,0.0162716660771135,1,188444,0.021,"0",NA,0,NA,NA
"10263",201504,423,1400,141,0,10,6,"HB",2015,"FALL",42.7653,-70.552118,2015-11-04 12:25:54,97,12.34,32.124,7,32.698,1,0.0205164485320127,2,215427,0.013,"0",NA,0,NA,NA
"10264",201504,423,1400,141,0,10,6,"HB",2015,"FALL",42.7653,-70.552118,2015-11-04 12:25:54,97,12.34,32.124,7,32.698,1,0.0205164485320127,2,215428,NA,"0",NA,NA,NA,0
"10265",201504,423,1400,141,0,13,6,"HB",2015,"FALL",42.7653,-70.552118,2015-11-04 12:25:54,97,12.34,32.124,7,32.698,1,0.0205164485320127,1,215424,0.03,"0",NA,0,NA,NA
"10266",201504,432,3590,141,0,9,3,"HB",2015,"FALL",41.788798,-70.408035,2015-11-05 12:54:54,23,13.46,31.764,13.11,31.907,1,0.0148567385921472,1,223428,0.013,"0",NA,0,NA,NA
"10267",201504,432,3590,141,0,12,3,"HB",2015,"FALL",41.788798,-70.408035,2015-11-05 12:54:54,23,13.46,31.764,13.11,31.907,1,0.0148567385921472,1,223418,0.025,"0",NA,0,NA,NA
"10268",201602,15,3140,141,0,9,1,"HB",2016,"SPRING",40.430917,-73.76388,2016-04-08 12:38:55,29,7.58,31.677,7.52,32.888,0,0.00318358684117439,1,1652,0.007,"0",NA,1,NA,NA
"10269",201602,20,1730,141,0,8,6,"HB",2016,"SPRING",39.621905,-73.794545,2016-04-09 00:49:42,24,7.85,32.236,7.97,32.509,1,0.00672090555359038,1,3569,NA,"0",NA,NA,NA,0.042
"10270",201602,20,1730,141,0,10,6,"HB",2016,"SPRING",39.621905,-73.794545,2016-04-09 00:49:42,24,7.85,32.236,7.97,32.509,1,0.00672090555359038,1,3566,0.011,"0",NA,1,NA,NA
"10271",201602,28,1730,141,0,9,3,"HB",2016,"SPRING",39.10497,-74.08081,2016-04-09 18:16:56,30,8.42,32.816,8.4,33.114,0,0.00389105058365759,1,6442,0.009,"0",NA,1,NA,NA
"10272",201602,31,3230,141,0,5,3,"HB",2016,"SPRING",39.076825,-74.361365,2016-04-09 23:29:54,26,NA,NA,NA,NA,1,0.00565970993986558,1,7907,NA,"0",NA,NA,NA,0
"10273",201602,31,3230,141,0,6,3,"HB",2016,"SPRING",39.076825,-74.361365,2016-04-09 23:29:54,26,NA,NA,NA,NA,1,0.00565970993986558,1,7901,0.003,"0",NA,1,NA,NA
"10274",201602,31,3230,141,0,8,3,"HB",2016,"SPRING",39.076825,-74.361365,2016-04-09 23:29:54,26,NA,NA,NA,NA,1,0.00565970993986558,1,7911,0.007,"0",NA,1,NA,NA
"10275",201602,34,1690,141,0,24,6,"HB",2016,"SPRING",38.75149,-74.587083,2016-04-10 05:06:31,30,8.47,32.724,8.49,32.715,0,0.069685178634595,1,8880,0.197,"1","D",2,NA,NA
"10276",201602,41,3290,141,0,9,1,"HB",2016,"SPRING",38.474853,-74.880708,2016-04-10 15:58:45,17,9.04,31.934,8.74,32.163,0,0.00459851432614079,1,9658,0.011,"0",NA,1,NA,NA
"10277",201602,43,1690,141,0,26,3,"HB",2016,"SPRING",38.372108,-74.661038,2016-04-10 19:05:22,33,9.09,33.333,8.85,33.33,1,0.198797311637779,1,9914,0.24,"2","D",3,0,NA
"10278",201602,43,1690,141,0,29,3,"HB",2016,"SPRING",38.372108,-74.661038,2016-04-10 19:05:22,33,9.09,33.333,8.85,33.33,1,0.198797311637779,1,9896,0.305,"2","D",5,0.5,NA
"10279",201602,44,3290,141,0,6,3,"HB",2016,"SPRING",38.266577,-74.906997,2016-04-10 21:50:38,23,9.09,32.565,8.89,32.652,1,0.0152104704633888,1,10606,0.003,"0",NA,1,NA,NA
"10280",201602,44,3290,141,0,8,3,"HB",2016,"SPRING",38.266577,-74.906997,2016-04-10 21:50:38,23,9.09,32.565,8.89,32.652,1,0.0152104704633888,3,10589,0.006,"0",NA,1,NA,NA
"10281",201602,44,3290,141,0,8,3,"HB",2016,"SPRING",38.266577,-74.906997,2016-04-10 21:50:38,23,9.09,32.565,8.89,32.652,1,0.0152104704633888,3,10594,NA,"0",NA,NA,NA,0
"10282",201602,44,3290,141,0,11,3,"HB",2016,"SPRING",38.266577,-74.906997,2016-04-10 21:50:38,23,9.09,32.565,8.89,32.652,1,0.0152104704633888,1,10611,0.018,"0",NA,1,NA,NA
"10283",201602,45,1690,141,0,8,4,"HB",2016,"SPRING",38.16588,-74.751195,2016-04-10 23:43:40,34,8.94,33.243,8.96,33.238,0,0.00212239122744959,1,10872,0.004,"0",NA,1,NA,NA
"10284",201602,49,1700,141,0,24,1,"HB",2016,"SPRING",37.800935,-74.409205,2016-04-11 11:33:53,63,10.35,34.079,10.17,34.079,1,0.227449593208348,1,12025,0.23,"2","D",2,0.2,NA
"10285",201602,49,1700,141,0,29,1,"HB",2016,"SPRING",37.800935,-74.409205,2016-04-11 11:33:53,63,10.35,34.079,10.17,34.079,1,0.227449593208348,1,12023,0.35,"2","D",3,0,NA
"10286",201602,52,1660,141,0,19,3,"HB",2016,"SPRING",37.403092,-74.535533,2016-04-11 17:21:57,96,10.62,34.142,12.67,35.26,0,0.0357269189954015,1,13160,0.1,"2","D",2,0,NA
"10287",201602,55,1660,141,0,10,2,"HB",2016,"SPRING",37.217527,-74.785223,2016-04-11 23:36:04,60,10.29,34.098,10.3,34.149,0,0.00424478245489919,1,14520,0.011,"0",NA,1,NA,NA
"10288",201602,68,1630,141,0,18,1,"HB",2016,"SPRING",36.203365,-74.799693,2016-04-13 00:56:12,117,15.67,35.387,15.07,35.636,0,0.0247612309869119,1,21004,0.069,"2","I",2,0.2,NA
"10289",201602,70,1620,141,0,10,3,"HB",2016,"SPRING",35.846332,-74.925327,2016-04-13 08:35:42,76,13.46,34.421,13.83,35.043,0,0.00459851432614079,1,21289,0.01,"0",NA,1,NA,NA
"10290",201602,88,1610,141,0,35,1,"HB",2016,"SPRING",36.275243,-75.208402,2016-04-15 09:09:09,34,11.28,33.447,11.28,33.464,1,0.453837990802971,1,27204,0.575,"1","D",5,NA,NA
"10291",201602,88,1610,141,0,37,1,"HB",2016,"SPRING",36.275243,-75.208402,2016-04-15 09:09:09,34,11.28,33.447,11.28,33.464,1,0.453837990802971,1,27191,0.695,"2","D",6,NA,NA
"10292",201602,102,3350,141,0,7,1,"HB",2016,"SPRING",37.396638,-75.438992,2016-04-17 18:37:47,26,10.01,32.872,10.01,32.896,0,0.00176865935620799,1,30395,0.003,"0",NA,1,NA,NA
"10293",201602,111,1700,141,0,21,4,"HB",2016,"SPRING",38.457202,-73.791515,2016-04-18 17:32:47,67,8.52,33.327,9.31,33.689,1,0.701450300672091,1,34794,0.16,"2","D",2,NA,NA
"10294",201602,111,1700,141,0,54,4,"HB",2016,"SPRING",38.457202,-73.791515,2016-04-18 17:32:47,67,8.52,33.327,9.31,33.689,1,0.701450300672091,1,34783,1.795,"1","T",8,NA,NA
"10295",201602,112,1700,141,0,11,5,"HB",2016,"SPRING",38.636965,-73.704402,2016-04-18 19:32:56,63,10.49,33.456,8.78,33.466,8,1.3809692253272,1,35487,0.019,"0",NA,1,NA,NA
"10296",201602,112,1700,141,0,14,5,"HB",2016,"SPRING",38.636965,-73.704402,2016-04-18 19:32:56,63,10.49,33.456,8.78,33.466,8,1.3809692253272,1,35495,0.046,"2","I",1,0,NA
"10297",201602,112,1700,141,0,17,5,"HB",2016,"SPRING",38.636965,-73.704402,2016-04-18 19:32:56,63,10.49,33.456,8.78,33.466,8,1.3809692253272,1,35591,0.078,"1","D",2,NA,NA
"10298",201602,112,1700,141,0,18,5,"HB",2016,"SPRING",38.636965,-73.704402,2016-04-18 19:32:56,63,10.49,33.456,8.78,33.466,8,1.3809692253272,3,35511,0.082,"2","I",2,NA,NA
"10299",201602,112,1700,141,0,20,5,"HB",2016,"SPRING",38.636965,-73.704402,2016-04-18 19:32:56,63,10.49,33.456,8.78,33.466,8,1.3809692253272,4,35503,0.115,"2","D",2,NA,NA
"10300",201602,112,1700,141,0,21,5,"HB",2016,"SPRING",38.636965,-73.704402,2016-04-18 19:32:56,63,10.49,33.456,8.78,33.466,8,1.3809692253272,8,35444,0.135,"2","I",2,0,NA
"10301",201602,112,1700,141,0,22,5,"HB",2016,"SPRING",38.636965,-73.704402,2016-04-18 19:32:56,63,10.49,33.456,8.78,33.466,8,1.3809692253272,4,35469,0.155,"1","D",2,NA,NA
